ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451788,53647,2451898,5401,9887,1273192,5650,4555,63252,1721892,5176,41681,31,26,5,3,1,55,93,2.16,2.70,1.05,153.45,97.65,200.88,251.10,2.92,0.00,16.74,97.65,100.57,114.39,117.31,-103.23
2451788,53647,2451876,16082,9887,1273192,5650,4555,63252,1721892,5176,41681,53,20,8,2,159,55,62,14.92,16.56,10.10,400.52,626.20,925.04,1026.72,43.83,0.00,451.36,626.20,670.03,1077.56,1121.39,-298.84
2451788,53647,2451886,11165,9887,1273192,5650,4555,63252,1721892,5176,41681,53,13,17,5,150,55,96,74.35,179.18,173.80,516.48,16684.80,7137.60,17201.28,333.69,0.00,3783.36,16684.80,17018.49,20468.16,20801.85,9547.20
2451788,53647,2451885,12013,9887,1273192,5650,4555,63252,1721892,5176,41681,50,11,9,4,59,55,26,96.74,155.75,10.90,3766.10,283.40,2515.24,4049.50,17.00,0.00,1538.68,283.40,300.40,1822.08,1839.08,-2231.84
2451788,53647,2451858,17660,9887,1273192,5650,4555,63252,1721892,5176,41681,44,7,15,1,157,55,73,39.00,79.17,43.54,2600.99,3178.42,2847.00,5779.41,254.27,0.00,2715.60,3178.42,3432.69,5894.02,6148.29,331.42
2451788,53647,2451866,6979,9887,1273192,5650,4555,63252,1721892,5176,41681,17,29,11,4,220,55,44,56.84,91.51,68.63,1006.72,3019.72,2500.96,4026.44,150.98,0.00,483.12,3019.72,3170.70,3502.84,3653.82,518.76
2451788,53647,2451809,11509,9887,1273192,5650,4555,63252,1721892,5176,41681,8,14,11,4,294,55,94,93.40,243.77,63.38,16956.66,5957.72,8779.60,22914.38,59.57,0.00,8248.50,5957.72,6017.29,14206.22,14265.79,-2821.88
2451788,53647,2451847,10085,9887,1273192,5650,4555,63252,1721892,5176,41681,14,26,3,4,235,55,35,54.20,81.30,7.31,2589.65,255.85,1897.00,2845.50,7.67,0.00,512.05,255.85,263.52,767.90,775.57,-1641.15
2450832,77425,2450877,7783,91077,845709,341,42573,63692,506079,4916,45195,19,22,11,3,32,56,90,43.05,68.01,0.68,6059.70,61.20,3874.50,6120.90,1.22,0.00,1774.80,61.20,62.42,1836.00,1837.22,-3813.30
2450832,77425,2450940,2336,91077,845709,341,42573,63692,506079,4916,45195,8,28,15,5,225,56,81,41.30,89.62,68.11,1742.31,5516.91,3345.30,7259.22,496.52,0.00,2032.29,5516.91,6013.43,7549.20,8045.72,2171.61
2450832,77425,2450839,15643,91077,845709,341,42573,63692,506079,4916,45195,32,16,11,3,75,56,83,55.35,148.89,116.13,2719.08,9638.79,4594.05,12357.87,192.77,0.00,370.18,9638.79,9831.56,10008.97,10201.74,5044.74
2450832,77425,2450917,16540,91077,845709,341,42573,63692,506079,4916,45195,14,13,6,5,34,56,57,60.02,158.45,134.68,1354.89,7676.76,3421.14,9031.65,460.60,0.00,541.50,7676.76,8137.36,8218.26,8678.86,4255.62
2450832,77425,2450862,17467,91077,845709,341,42573,63692,506079,4916,45195,58,10,2,3,84,56,100,73.38,109.33,22.95,8638.00,2295.00,7338.00,10933.00,2.29,2249.10,1639.00,45.90,48.19,1684.90,1687.19,-7292.10
2450832,77425,2450844,11918,91077,845709,341,42573,63692,506079,4916,45195,49,8,2,4,86,56,86,19.69,58.47,11.10,4073.82,954.60,1693.34,5028.42,85.91,0.00,2162.04,954.60,1040.51,3116.64,3202.55,-738.74
2450832,77425,2450873,15670,91077,845709,341,42573,63692,506079,4916,45195,34,22,16,5,114,56,39,35.66,67.04,52.29,575.25,2039.31,1390.74,2614.56,40.78,0.00,522.60,2039.31,2080.09,2561.91,2602.69,648.57
2450832,77425,2450937,2203,91077,845709,341,42573,63692,506079,4916,45195,25,13,1,2,296,56,42,94.50,120.01,63.60,2369.22,2671.20,3969.00,5040.42,45.67,2163.67,1360.80,507.53,553.20,1868.33,1914.00,-3461.47
2450832,77425,2450881,748,91077,845709,341,42573,63692,506079,4916,45195,56,16,9,4,39,56,73,21.98,51.65,29.44,1621.33,2149.12,1604.54,3770.45,42.98,0.00,602.98,2149.12,2192.10,2752.10,2795.08,544.58
2450832,77425,2450836,13480,91077,845709,341,42573,63692,506079,4916,45195,49,7,20,4,278,56,79,91.52,175.71,144.08,2498.77,11382.32,7230.08,13881.09,0.00,0.00,1248.99,11382.32,11382.32,12631.31,12631.31,4152.24
2451251,30422,2451275,985,15972,27168,411,4807,80022,1239567,4842,45685,58,8,10,5,20,57,53,96.07,221.92,199.72,1176.60,10585.16,5091.71,11761.76,635.10,0.00,3645.87,10585.16,11220.26,14231.03,14866.13,5493.45
2451251,30422,2451360,1765,15972,27168,411,4807,80022,1239567,4842,45685,10,13,8,4,250,57,23,12.07,15.32,14.40,21.16,331.20,277.61,352.36,6.62,0.00,155.02,331.20,337.82,486.22,492.84,53.59
2451251,30422,2451320,17870,15972,27168,411,4807,80022,1239567,4842,45685,32,10,5,1,10,57,62,84.90,141.78,32.60,6769.16,2021.20,5263.80,8790.36,121.27,0.00,438.96,2021.20,2142.47,2460.16,2581.43,-3242.60
2451251,30422,2451264,13990,15972,27168,411,4807,80022,1239567,4842,45685,28,22,2,4,289,57,51,96.36,102.14,77.62,1250.52,3958.62,4914.36,5209.14,106.88,2177.24,52.02,1781.38,1888.26,1833.40,1940.28,-3132.98
2451251,30422,2451267,4466,15972,27168,411,4807,80022,1239567,4842,45685,44,14,10,5,150,57,40,39.22,114.91,57.45,2298.40,2298.00,1568.80,4596.40,68.94,0.00,1516.80,2298.00,2366.94,3814.80,3883.74,729.20
2451251,30422,2451312,7999,15972,27168,411,4807,80022,1239567,4842,45685,34,13,16,5,274,57,56,70.51,198.83,105.37,5233.76,5900.72,3948.56,11134.48,354.04,0.00,445.20,5900.72,6254.76,6345.92,6699.96,1952.16
2451251,30422,2451278,7358,15972,27168,411,4807,80022,1239567,4842,45685,32,7,11,3,175,57,14,57.41,99.31,82.42,236.46,1153.88,803.74,1390.34,0.00,0.00,625.52,1153.88,1153.88,1779.40,1779.40,350.14
2451251,30422,2451335,9877,15972,27168,411,4807,80022,1239567,4842,45685,20,28,19,3,117,57,16,35.92,41.30,33.45,125.60,535.20,574.72,660.80,32.11,0.00,92.48,535.20,567.31,627.68,659.79,-39.52
2451251,30422,2451330,11149,15972,27168,411,4807,80022,1239567,4842,45685,10,26,5,1,227,57,97,95.63,234.29,72.62,15681.99,7044.14,9276.11,22726.13,493.08,0.00,3862.54,7044.14,7537.22,10906.68,11399.76,-2231.97
2451284,24184,2451287,1759,18917,614640,763,48039,54232,918925,6761,48084,1,19,6,5,141,58,74,20.42,33.89,7.11,1981.72,526.14,1511.08,2507.86,1.57,499.83,877.64,26.31,27.88,903.95,905.52,-1484.77
2451284,24184,2451344,11342,18917,614640,763,48039,54232,918925,6761,48084,13,7,11,3,32,58,36,97.13,177.74,127.97,1791.72,4606.92,3496.68,6398.64,0.00,1520.28,2879.28,3086.64,3086.64,5965.92,5965.92,-410.04
2451284,24184,2451386,6380,18917,614640,763,48039,54232,918925,6761,48084,56,28,1,2,153,58,1,19.35,35.60,7.83,27.77,7.83,19.35,35.60,0.07,0.00,10.68,7.83,7.90,18.51,18.58,-11.52
2451284,24184,2451291,4376,18917,614640,763,48039,54232,918925,6761,48084,44,8,17,4,184,58,47,4.16,9.48,0.28,432.40,13.16,195.52,445.56,0.35,4.34,111.39,8.82,9.17,120.21,120.56,-186.70
2451284,24184,2451319,17689,18917,614640,763,48039,54232,918925,6761,48084,26,14,2,1,163,58,57,64.09,66.65,55.98,608.19,3190.86,3653.13,3799.05,159.54,0.00,531.81,3190.86,3350.40,3722.67,3882.21,-462.27
2451284,24184,2451291,2144,18917,614640,763,48039,54232,918925,6761,48084,20,20,4,2,260,58,40,73.71,114.25,82.26,1279.60,3290.40,2948.40,4570.00,98.71,0.00,319.60,3290.40,3389.11,3610.00,3708.71,342.00
2451284,24184,2451403,5528,18917,614640,763,48039,54232,918925,6761,48084,52,4,19,2,208,58,26,89.45,222.73,184.86,984.62,4806.36,2325.70,5790.98,144.19,0.00,0.00,4806.36,4950.55,4806.36,4950.55,2480.66
2451284,24184,2451403,13064,18917,614640,763,48039,54232,918925,6761,48084,26,7,17,2,20,58,13,72.56,203.89,73.40,1696.37,954.20,943.28,2650.57,47.71,0.00,795.08,954.20,1001.91,1749.28,1796.99,10.92
2451284,24184,2451368,12380,18917,614640,763,48039,54232,918925,6761,48084,14,8,2,4,183,58,27,33.73,99.50,31.84,1826.82,859.68,910.71,2686.50,68.77,0.00,1262.52,859.68,928.45,2122.20,2190.97,-51.03
2451284,24184,2451292,8167,18917,614640,763,48039,54232,918925,6761,48084,26,28,3,1,219,58,43,46.62,105.36,94.82,453.22,4077.26,2004.66,4530.48,203.86,0.00,45.15,4077.26,4281.12,4122.41,4326.27,2072.60
2451284,24184,2451309,6302,18917,614640,763,48039,54232,918925,6761,48084,55,26,10,1,25,58,31,19.14,47.85,0.00,1483.35,0.00,593.34,1483.35,0.00,0.00,533.82,0.00,0.00,533.82,533.82,-593.34
2451284,24184,2451346,3937,18917,614640,763,48039,54232,918925,6761,48084,10,8,4,5,159,58,30,65.83,117.17,9.37,3234.00,281.10,1974.90,3515.10,1.34,146.17,1405.80,134.93,136.27,1540.73,1542.07,-1839.97
2451284,24184,2451350,17437,18917,614640,763,48039,54232,918925,6761,48084,58,1,12,3,124,58,62,4.19,5.40,1.94,214.52,120.28,259.78,334.80,7.21,0.00,156.86,120.28,127.49,277.14,284.35,-139.50
2451484,62929,2451509,17162,33521,1812017,2960,29903,54903,853546,4685,35981,38,19,7,2,234,59,97,72.15,98.12,53.96,4283.52,5234.12,6998.55,9517.64,209.36,0.00,2474.47,5234.12,5443.48,7708.59,7917.95,-1764.43
2451484,62929,2451596,14096,33521,1812017,2960,29903,54903,853546,4685,35981,38,26,8,4,93,59,72,30.97,39.95,30.36,690.48,2185.92,2229.84,2876.40,196.73,0.00,229.68,2185.92,2382.65,2415.60,2612.33,-43.92
2451484,62929,2451572,13633,33521,1812017,2960,29903,54903,853546,4685,35981,34,14,8,3,38,59,30,26.19,41.64,36.64,150.00,1099.20,785.70,1249.20,87.93,0.00,224.70,1099.20,1187.13,1323.90,1411.83,313.50
2451484,62929,2451582,1316,33521,1812017,2960,29903,54903,853546,4685,35981,50,8,17,1,168,59,12,92.35,121.90,81.67,482.76,980.04,1108.20,1462.80,78.40,0.00,614.28,980.04,1058.44,1594.32,1672.72,-128.16
2451484,62929,2451563,13132,33521,1812017,2960,29903,54903,853546,4685,35981,32,4,2,3,157,59,88,85.97,132.39,38.39,8272.00,3378.32,7565.36,11650.32,135.13,0.00,2213.20,3378.32,3513.45,5591.52,5726.65,-4187.04
2451484,62929,2451568,10658,33521,1812017,2960,29903,54903,853546,4685,35981,43,1,7,1,102,59,70,82.70,138.10,26.23,7830.90,1836.10,5789.00,9667.00,73.44,0.00,1159.90,1836.10,1909.54,2996.00,3069.44,-3952.90
2451484,62929,2451531,1057,33521,1812017,2960,29903,54903,853546,4685,35981,25,14,6,1,136,59,53,38.90,114.75,97.53,912.66,5169.09,2061.70,6081.75,310.14,0.00,2249.85,5169.09,5479.23,7418.94,7729.08,3107.39
2451484,62929,2451604,5918,33521,1812017,2960,29903,54903,853546,4685,35981,43,22,12,5,185,59,28,56.48,109.57,97.51,337.68,2730.28,1581.44,3067.96,191.11,0.00,920.36,2730.28,2921.39,3650.64,3841.75,1148.84
2451484,62929,2451589,4420,33521,1812017,2960,29903,54903,853546,4685,35981,22,20,20,4,128,59,54,8.92,25.42,18.30,384.48,988.20,481.68,1372.68,19.76,0.00,178.20,988.20,1007.96,1166.40,1186.16,506.52
2451484,62929,2451522,16933,33521,1812017,2960,29903,54903,853546,4685,35981,34,7,10,1,292,59,81,47.85,121.06,38.73,6668.73,3137.13,3875.85,9805.86,237.16,501.94,882.09,2635.19,2872.35,3517.28,3754.44,-1240.66
2451060,34923,2451146,8629,4759,535841,6570,49652,1574,810653,3345,15274,40,14,12,4,73,60,42,6.80,17.34,14.56,116.76,611.52,285.60,728.28,36.69,0.00,57.96,611.52,648.21,669.48,706.17,325.92
2451060,34923,2451151,1736,4759,535841,6570,49652,1574,810653,3345,15274,40,26,7,5,53,60,66,75.14,103.69,67.39,2395.80,4447.74,4959.24,6843.54,88.95,0.00,67.98,4447.74,4536.69,4515.72,4604.67,-511.50
2451060,34923,2451068,6412,4759,535841,6570,49652,1574,810653,3345,15274,38,14,13,1,46,60,27,34.07,93.35,1.86,2470.23,50.22,919.89,2520.45,3.51,0.00,1083.78,50.22,53.73,1134.00,1137.51,-869.67
2451060,34923,2451100,16339,4759,535841,6570,49652,1574,810653,3345,15274,7,14,2,3,207,60,99,15.08,17.34,14.91,240.57,1476.09,1492.92,1716.66,0.00,0.00,858.33,1476.09,1476.09,2334.42,2334.42,-16.83
2451060,34923,2451110,1556,4759,535841,6570,49652,1574,810653,3345,15274,58,19,10,5,227,60,95,8.34,10.67,4.05,628.90,384.75,792.30,1013.65,23.08,0.00,384.75,384.75,407.83,769.50,792.58,-407.55
2451060,34923,2451100,14683,4759,535841,6570,49652,1574,810653,3345,15274,16,20,16,3,280,60,18,26.23,71.34,23.54,860.40,423.72,472.14,1284.12,24.78,148.30,269.64,275.42,300.20,545.06,569.84,-196.72
2451060,34923,2451098,5642,4759,535841,6570,49652,1574,810653,3345,15274,46,14,9,5,131,60,86,11.15,28.09,8.98,1643.46,772.28,958.90,2415.74,15.44,0.00,0.00,772.28,787.72,772.28,787.72,-186.62
2451060,34923,2451101,10288,4759,535841,6570,49652,1574,810653,3345,15274,25,16,2,5,101,60,71,93.32,154.91,117.73,2639.78,8358.83,6625.72,10998.61,488.99,2925.59,2859.17,5433.24,5922.23,8292.41,8781.40,-1192.48
2451060,34923,2451180,211,4759,535841,6570,49652,1574,810653,3345,15274,22,13,12,5,105,60,47,74.89,179.73,120.41,2788.04,5659.27,3519.83,8447.31,169.77,0.00,2787.57,5659.27,5829.04,8446.84,8616.61,2139.44
2450821,49678,2450839,4424,85218,575823,828,14233,85218,575823,828,14233,10,22,1,2,46,61,8,58.27,117.70,1.17,932.24,9.36,466.16,941.60,0.30,1.68,423.68,7.68,7.98,431.36,431.66,-458.48
2450821,49678,2450861,2311,85218,575823,828,14233,85218,575823,828,14233,8,20,17,1,52,61,3,41.26,49.51,14.85,103.98,44.55,123.78,148.53,3.56,0.00,60.87,44.55,48.11,105.42,108.98,-79.23
2450821,49678,2450896,15494,85218,575823,828,14233,85218,575823,828,14233,43,25,14,5,106,61,10,64.43,169.45,138.94,305.10,1389.40,644.30,1694.50,0.00,0.00,474.40,1389.40,1389.40,1863.80,1863.80,745.10
2450821,49678,2450858,8002,85218,575823,828,14233,85218,575823,828,14233,25,8,4,3,122,61,48,30.57,49.21,16.73,1559.04,803.04,1467.36,2362.08,48.90,104.39,519.36,698.65,747.55,1218.01,1266.91,-768.71
2450821,49678,2450849,16477,85218,575823,828,14233,85218,575823,828,14233,1,26,17,5,53,61,50,41.35,124.05,96.75,1365.00,4837.50,2067.50,6202.50,387.00,0.00,1984.50,4837.50,5224.50,6822.00,7209.00,2770.00
2450821,49678,2450904,10138,85218,575823,828,14233,85218,575823,828,14233,10,8,4,1,55,61,65,95.74,256.58,141.11,7505.55,9172.15,6223.10,16677.70,275.16,0.00,166.40,9172.15,9447.31,9338.55,9613.71,2949.05
2450821,49678,2450839,8452,85218,575823,828,14233,85218,575823,828,14233,32,16,18,2,119,61,21,49.67,67.05,9.38,1211.07,196.98,1043.07,1408.05,5.90,0.00,563.22,196.98,202.88,760.20,766.10,-846.09
2450821,49678,2450880,3343,85218,575823,828,14233,85218,575823,828,14233,50,19,14,5,119,61,32,42.65,96.38,79.99,524.48,2559.68,1364.80,3084.16,230.37,0.00,215.68,2559.68,2790.05,2775.36,3005.73,1194.88
2450821,49678,2450859,17122,85218,575823,828,14233,85218,575823,828,14233,31,22,1,2,16,61,99,19.42,49.52,43.57,589.05,4313.43,1922.58,4902.48,86.26,0.00,1470.15,4313.43,4399.69,5783.58,5869.84,2390.85
2450821,49678,2450924,13783,85218,575823,828,14233,85218,575823,828,14233,10,28,4,3,102,61,47,12.51,21.51,8.60,606.77,404.20,587.97,1010.97,16.16,0.00,90.71,404.20,420.36,494.91,511.07,-183.77
2450821,49678,2450912,10184,85218,575823,828,14233,85218,575823,828,14233,20,16,7,3,206,61,67,61.72,135.16,112.18,1539.66,7516.06,4135.24,9055.72,526.12,0.00,3622.02,7516.06,8042.18,11138.08,11664.20,3380.82
2450821,49678,2450935,2155,85218,575823,828,14233,85218,575823,828,14233,52,19,16,4,42,61,96,79.59,227.62,34.14,18574.08,3277.44,7640.64,21851.52,0.00,0.00,10925.76,3277.44,3277.44,14203.20,14203.20,-4363.20
2450821,49678,2450861,5764,85218,575823,828,14233,85218,575823,828,14233,10,7,2,5,261,61,24,73.07,99.37,32.79,1597.92,786.96,1753.68,2384.88,31.47,0.00,786.96,786.96,818.43,1573.92,1605.39,-966.72
2451505,60774,2451610,14443,85517,1119630,496,14209,56648,1762228,2101,47014,8,7,13,2,181,62,48,73.14,182.11,100.16,3933.60,4807.68,3510.72,8741.28,384.61,0.00,524.16,4807.68,5192.29,5331.84,5716.45,1296.96
2451505,60774,2451597,9254,85517,1119630,496,14209,56648,1762228,2101,47014,8,16,13,2,231,62,68,19.89,27.64,23.77,263.16,1616.36,1352.52,1879.52,145.47,0.00,883.32,1616.36,1761.83,2499.68,2645.15,263.84
2451505,60774,2451524,16075,85517,1119630,496,14209,56648,1762228,2101,47014,10,25,10,4,101,62,52,71.03,166.92,23.36,7465.12,1214.72,3693.56,8679.84,0.00,0.00,1909.44,1214.72,1214.72,3124.16,3124.16,-2478.84
2451505,60774,2451517,1474,85517,1119630,496,14209,56648,1762228,2101,47014,31,22,18,1,277,62,27,15.73,42.62,32.81,264.87,885.87,424.71,1150.74,26.57,0.00,402.57,885.87,912.44,1288.44,1315.01,461.16
2451505,60774,2451597,3532,85517,1119630,496,14209,56648,1762228,2101,47014,34,16,10,1,162,62,82,6.88,18.98,3.22,1292.32,264.04,564.16,1556.36,5.28,0.00,77.08,264.04,269.32,341.12,346.40,-300.12
2451505,60774,2451620,16036,85517,1119630,496,14209,56648,1762228,2101,47014,1,16,10,3,86,62,35,37.25,76.73,42.96,1181.95,1503.60,1303.75,2685.55,75.18,0.00,590.80,1503.60,1578.78,2094.40,2169.58,199.85
2451505,60774,2451517,6940,85517,1119630,496,14209,56648,1762228,2101,47014,56,4,7,1,15,62,5,36.93,55.02,31.91,115.55,159.55,184.65,275.10,0.00,0.00,112.75,159.55,159.55,272.30,272.30,-25.10
2451505,60774,2451596,8252,85517,1119630,496,14209,56648,1762228,2101,47014,38,10,15,1,47,62,94,63.72,159.93,94.35,6164.52,8868.90,5989.68,15033.42,46.11,4257.07,5561.98,4611.83,4657.94,10173.81,10219.92,-1377.85
2451500,66633,2451550,1702,53134,14005,4476,20147,38730,1354568,5113,9184,13,2,17,2,257,63,69,60.11,88.36,6.18,5670.42,426.42,4147.59,6096.84,8.52,0.00,1097.10,426.42,434.94,1523.52,1532.04,-3721.17
2451500,66633,2451531,12037,53134,14005,4476,20147,38730,1354568,5113,9184,26,1,8,5,292,63,77,72.59,213.41,93.90,9202.27,7230.30,5589.43,16432.57,274.75,1735.27,5093.55,5495.03,5769.78,10588.58,10863.33,-94.40
2451500,66633,2451577,7369,53134,14005,4476,20147,38730,1354568,5113,9184,32,14,9,5,281,63,30,31.03,43.44,38.22,156.60,1146.60,930.90,1303.20,8.48,722.35,364.80,424.25,432.73,789.05,797.53,-506.65
2451500,66633,2451592,7378,53134,14005,4476,20147,38730,1354568,5113,9184,46,2,20,1,139,63,21,82.15,210.30,159.82,1060.08,3356.22,1725.15,4416.30,201.37,0.00,1589.70,3356.22,3557.59,4945.92,5147.29,1631.07
2451500,66633,2451603,6536,53134,14005,4476,20147,38730,1354568,5113,9184,55,14,5,5,142,63,31,43.29,115.58,40.45,2329.03,1253.95,1341.99,3582.98,32.35,714.75,644.80,539.20,571.55,1184.00,1216.35,-802.79
2451500,66633,2451616,15130,53134,14005,4476,20147,38730,1354568,5113,9184,26,19,16,4,5,63,53,63.95,171.38,128.53,2271.05,6812.09,3389.35,9083.14,272.48,0.00,1271.47,6812.09,7084.57,8083.56,8356.04,3422.74
2451500,66633,2451577,14287,53134,14005,4476,20147,38730,1354568,5113,9184,46,16,4,4,114,63,68,46.08,98.61,46.34,3554.36,3151.12,3133.44,6705.48,126.04,0.00,2145.40,3151.12,3277.16,5296.52,5422.56,17.68
2451500,66633,2451597,799,53134,14005,4476,20147,38730,1354568,5113,9184,55,2,9,1,270,63,80,92.96,242.62,50.95,15333.60,4076.00,7436.80,19409.60,326.08,0.00,7957.60,4076.00,4402.08,12033.60,12359.68,-3360.80
2451500,66633,2451582,16402,53134,14005,4476,20147,38730,1354568,5113,9184,31,20,16,3,243,63,66,43.62,88.11,51.10,2442.66,3372.60,2878.92,5815.26,0.00,0.00,1860.54,3372.60,3372.60,5233.14,5233.14,493.68
2451500,66633,2451511,15430,53134,14005,4476,20147,38730,1354568,5113,9184,52,22,17,2,140,63,14,91.59,262.86,202.40,846.44,2833.60,1282.26,3680.04,170.01,0.00,1508.78,2833.60,3003.61,4342.38,4512.39,1551.34
2451500,66633,2451517,2630,53134,14005,4476,20147,38730,1354568,5113,9184,50,26,5,3,61,63,50,16.33,42.78,39.35,171.50,1967.50,816.50,2139.00,108.01,767.32,342.00,1200.18,1308.19,1542.18,1650.19,383.68
2451500,66633,2451503,4636,53134,14005,4476,20147,38730,1354568,5113,9184,1,1,18,3,8,63,84,37.17,97.01,77.60,1630.44,6518.40,3122.28,8148.84,391.10,0.00,407.40,6518.40,6909.50,6925.80,7316.90,3396.12
2451073,44810,2451090,3319,782,1915675,4968,10214,77544,1088240,5246,17339,34,25,18,3,95,64,17,13.85,15.23,1.67,230.52,28.39,235.45,258.91,1.70,0.00,67.15,28.39,30.09,95.54,97.24,-207.06
2451073,44810,2451158,14062,782,1915675,4968,10214,77544,1088240,5246,17339,43,10,20,4,228,64,80,26.74,58.02,30.17,2228.00,2413.60,2139.20,4641.60,72.40,0.00,2273.60,2413.60,2486.00,4687.20,4759.60,274.40
2451073,44810,2451178,4930,782,1915675,4968,10214,77544,1088240,5246,17339,46,10,8,3,65,64,87,48.02,129.65,50.56,6880.83,4398.72,4177.74,11279.55,87.97,0.00,2029.71,4398.72,4486.69,6428.43,6516.40,220.98
2451073,44810,2451140,5008,782,1915675,4968,10214,77544,1088240,5246,17339,10,20,6,4,19,64,51,38.61,44.40,22.64,1109.76,1154.64,1969.11,2264.40,46.18,0.00,814.98,1154.64,1200.82,1969.62,2015.80,-814.47
2451073,44810,2451176,7285,782,1915675,4968,10214,77544,1088240,5246,17339,19,28,10,5,300,64,96,44.34,91.34,71.24,1929.60,6839.04,4256.64,8768.64,478.73,0.00,3506.88,6839.04,7317.77,10345.92,10824.65,2582.40
2451073,44810,2451171,10772,782,1915675,4968,10214,77544,1088240,5246,17339,43,7,3,5,47,64,27,16.39,22.94,7.79,409.05,210.33,442.53,619.38,2.10,0.00,129.87,210.33,212.43,340.20,342.30,-232.20
2451073,44810,2451122,238,782,1915675,4968,10214,77544,1088240,5246,17339,14,10,4,2,120,64,76,23.26,47.91,33.05,1129.36,2511.80,1767.76,3641.16,75.35,0.00,728.08,2511.80,2587.15,3239.88,3315.23,744.04
2451073,44810,2451131,14348,782,1915675,4968,10214,77544,1088240,5246,17339,25,8,4,3,115,64,31,41.17,87.69,14.90,2256.49,461.90,1276.27,2718.39,12.56,147.80,815.30,314.10,326.66,1129.40,1141.96,-962.17
2451072,31719,2451182,12742,26772,378122,5919,6069,88160,1267011,1719,33916,28,22,12,4,176,65,59,14.71,17.94,0.53,1027.19,31.27,867.89,1058.46,0.93,0.00,73.75,31.27,32.20,105.02,105.95,-836.62
2451072,31719,2451108,14242,26772,378122,5919,6069,88160,1267011,1719,33916,28,28,15,3,188,65,57,65.79,185.52,89.04,5499.36,5075.28,3750.03,10574.64,101.50,0.00,3701.01,5075.28,5176.78,8776.29,8877.79,1325.25
2451072,31719,2451088,604,26772,378122,5919,6069,88160,1267011,1719,33916,16,10,13,5,20,65,66,60.18,158.27,14.24,9505.98,939.84,3971.88,10445.82,56.39,0.00,312.84,939.84,996.23,1252.68,1309.07,-3032.04
2451072,31719,2451154,7054,26772,378122,5919,6069,88160,1267011,1719,33916,16,2,8,4,170,65,16,1.79,5.10,2.24,45.76,35.84,28.64,81.60,1.43,0.00,40.80,35.84,37.27,76.64,78.07,7.20
2451072,31719,2451121,2317,26772,378122,5919,6069,88160,1267011,1719,33916,31,10,16,1,36,65,7,28.33,54.39,11.96,297.01,83.72,198.31,380.73,0.07,76.18,41.86,7.54,7.61,49.40,49.47,-190.77
2451072,31719,2451156,5776,26772,378122,5919,6069,88160,1267011,1719,33916,55,4,18,3,205,65,67,29.45,55.36,7.19,3227.39,481.73,1973.15,3709.12,28.90,0.00,259.29,481.73,510.63,741.02,769.92,-1491.42
2451072,31719,2451075,12526,26772,378122,5919,6069,88160,1267011,1719,33916,19,7,18,2,46,65,64,10.38,25.22,4.03,1356.16,257.92,664.32,1614.08,1.70,87.69,807.04,170.23,171.93,977.27,978.97,-494.09
2451072,31719,2451174,12316,26772,378122,5919,6069,88160,1267011,1719,33916,44,20,2,3,231,65,58,28.90,61.55,44.93,963.96,2605.94,1676.20,3569.90,234.53,0.00,749.36,2605.94,2840.47,3355.30,3589.83,929.74
2451072,31719,2451082,1952,26772,378122,5919,6069,88160,1267011,1719,33916,8,2,12,4,129,65,40,93.48,193.50,158.67,1393.20,6346.80,3739.20,7740.00,444.27,0.00,2322.00,6346.80,6791.07,8668.80,9113.07,2607.60
2451072,31719,2451185,12106,26772,378122,5919,6069,88160,1267011,1719,33916,16,2,12,2,55,65,96,40.38,105.39,66.39,3744.00,6373.44,3876.48,10117.44,0.00,0.00,404.16,6373.44,6373.44,6777.60,6777.60,2496.96
